title,artist,chart_entry_date,peak_rank,top10,stream_window,window_length,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness
Bouteille d'eau,Lorenzo,2018-02-23,23,0,"[106023, 69843, 53666, 52857, 47158, 43881, 41860, 41022, 35851, 29330, 32332, 29185, 27174, 22956]",14,0.799,0.584,0.792,104.08,0.778,0.0,0.0814,-8.228,0.38
Boy With Luv (feat. Halsey),BTS,2019-04-12,1,1,"[89863, 3779, 4887, 91176, 174261, 65804, 15414, 2991, 37253, 5439, 7565, 50574, 214510, 16878, 39019, 13048, 70074, 5248, 4401, 68836, 61330]",21,0.645,0.862,0.803,119.947,0.0933,0.0,0.193,-4.761,0.0845
Boyfriend,Mabel,2020-02-28,13,0,"[16044, 67497, 3097, 12347, 29903, 27154, 47289, 132772, 14043, 10495, 17277, 28768, 107736, 96065, 21200, 12642, 9500, 2073, 11045, 20987, 13501]",21,0.799,0.847,0.678,99.99,0.0597,0.0,0.044,-3.022,0.0541
Break My Heart,Dua Lipa,2020-03-26,1,1,"[43345, 149294, 40448, 12197, 1209, 15592, 2320, 2919, 15287, 43240, 42633, 10499, 4685, 9964, 3344, 2090, 62389, 29283, 6030, 9768, 24088]",21,0.73,0.729,0.467,113.011,0.167,1.39e-06,0.349,-3.434,0.0884
Breaking Down,AILEE,2021-05-19,99,0,"[6910, 7429, 6794, 6320, 6168, 6800, 7033, 7499, 7797, 41481, 7190, 38088, 6354, 6148, 37099, 43766, 6553, 46966, 7006, 48888, 7290]",21,0.294,0.342,0.229,135.084,0.469,6.79e-06,0.0958,-6.341,0.0395
Breaking the Habit,Linkin Park,2017-07-20,28,0,"[1111, 22172, 1088, 14132, 5531, 1181, 1010, 6460, 30323, 9277, 6390, 12291, 1304, 4644, 9878, 86454, 7209, 344444, 4490, 17570, 3455]",21,0.579,0.849,0.581,100.021,0.108,0.0,0.0909,-5.218,0.0303
Breathe,The Prodigy,2019-03-04,27,0,"[6324, 148095, 1510, 3906, 24944, 12641, 13753, 3676, 1852, 10623, 4929, 1709, 10222, 116740, 1341, 8341, 1405, 1260, 1684, 7617, 4079]",21,0.673,0.808,0.303,130.041,0.0121,0.878,0.037,-6.183,0.0491
Breathe (In the Air),Pink Floyd,2018-04-19,28,0,"[3668, 3282, 2078, 1359, 1538, 2797, 3496, 3627, 4268, 5868, 8516, 4671, 5061, 3551, 2914, 2456, 21449]",17,0.431,0.373,0.253,128.153,0.389,0.728,0.143,-15.142,0.0346
Broken,Isak Danielson,2018-04-22,112,0,"[19335, 9688, 24203, 17756, 16306, 15916, 15065, 18319, 16292, 16423, 18334, 18416]",12,0.434,0.637,0.1,141.869,0.451,0.0,0.112,-6.85,0.0613
Broken Heart of Gold,ONE OK ROCK,2021-05-27,29,0,"[50786, 3790, 108938, 10878, 6862, 94847, 6290, 121363, 5594, 97059, 6453, 6729, 115045, 98160, 6172, 120334, 6164, 118963, 136906, 137742, 123014]",21,0.451,0.712,0.119,85.683,0.0822,0.0,0.0785,-5.435,0.0333
Broken Smile (My All),Lil Peep,2018-11-09,8,1,"[38222, 531402, 88764, 7431, 32721, 1157, 3168, 3453, 4182, 21692, 9338, 1567, 3070, 42477, 16751, 2086, 6346, 5846, 8089, 46184, 8647]",21,0.545,0.517,0.115,120.044,0.0459,0.00724,0.15,-8.681,0.0359
Brooklyn Bridge To Chorus,The Strokes,2020-04-10,57,0,"[28182, 9853, 29539, 7281, 962741, 6609, 78668, 10191, 7946, 87424, 370338, 671214, 4993, 55812, 253951, 4366]",16,0.628,0.571,0.467,119.899,0.00602,9.21e-05,0.0833,-3.897,0.0628
Brother,Kodaline,2017-06-23,53,0,"[2767, 3408, 2213, 1937, 8409, 13247, 9062, 3505, 4692, 2851, 48212, 5932, 2098, 5444, 2333, 2219, 6895, 7302, 2755, 2379, 4857]",21,0.519,0.625,0.21,120.103,0.349,0.0,0.121,-5.909,0.0482
Brothers,Rilès,2017-04-24,38,0,"[17547, 48200, 54656, 50245, 50690, 50365, 43627, 45943, 52404, 59262, 56712, 60992, 57902, 51990, 52496, 53887, 56191, 51999, 56344, 56907, 48363]",21,0.67,0.63,0.582,86.025,0.133,0.0,0.118,-3.651,0.0694
Brothers (feat. Lil Durk) - Remix,Lil Tjay,2019-10-11,62,0,"[59079, 404245, 44397, 317870, 37520, 268410, 34352, 279441, 39463, 276603, 38841, 271407, 288246, 39105, 38775, 287682, 32652, 257842, 31437, 239121, 34904]",21,0.688,0.489,0.559,85.404,0.619,0.0,0.153,-7.627,0.173
Brown Eyed Girl,Van Morrison,2017-01-01,55,0,"[2710, 10972, 1962, 175044, 3163, 1025, 2612, 4210, 16885, 4512, 3971, 4096, 45415, 4479, 4810, 214719, 21014, 5162, 4469, 5094, 5047]",21,0.491,0.583,0.908,150.566,0.185,0.0,0.406,-10.964,0.0376
Brown Shortie (feat. Sonam Bajwa),Sidhu Moose Wala,2021-05-29,12,0,"[122614, 129512, 117342, 98030, 88272, 78668, 76696, 69907, 62496, 66862, 65556, 61537, 58763, 59163, 57531, 51681, 57857, 57464, 56285, 54917, 54317]",21,0.794,0.862,0.852,90.049,0.246,0.0,0.337,-3.965,0.223
Bruk Off Yuh Back,Konshens,2017-01-01,69,0,"[3004, 2996, 3089, 3038, 3048, 3236, 3371, 2719, 3113, 3203, 3231, 3330, 3320, 3344, 2858, 3124, 3298, 3255, 3199, 3382, 3525]",21,0.816,0.875,0.952,100.967,0.187,0.0,0.0346,-2.499,0.184
Bu Son Olsun,Cem Karaca,2021-02-07,29,0,"[25072, 34299, 31620, 30891, 29695, 34284, 29932, 25443, 30275, 33297, 32637, 33498, 34316, 32923, 32436, 34789, 36634, 36595, 36143, 38374, 40320]",21,0.447,0.73,0.712,94.799,0.749,0.000252,0.137,-2.528,0.0365
Bubblegum Bitch,MARINA,2021-02-07,48,0,"[2113, 2151, 2178, 2228, 19439, 2260, 2265, 19770, 2501, 18497, 2386, 19773, 2466, 20616, 2512, 2402, 20870, 21409, 2505, 20854, 2436]",21,0.495,0.856,0.609,158.024,0.000219,0.0,0.103,-5.123,0.0311
Budapest,George Ezra,2017-03-05,52,0,"[35802, 39032, 2781, 36129, 36602, 34721, 11770, 9003, 10925, 10871, 10975, 12877, 39374, 9356, 36392, 3003, 10562, 42944, 11519, 38139, 10295]",21,0.717,0.455,0.389,127.812,0.0846,0.0,0.11,-8.303,0.0276
Build a Bitch,Bella Poarch,2021-05-14,3,1,"[42800, 9548, 283616, 1823, 9549, 2783, 100605, 12455, 1518, 1579, 1120, 38710, 3670, 898996, 1135, 11238, 154381, 3508, 17638, 2476, 3453]",21,0.855,0.463,0.866,102.931,0.217,1.77e-05,0.347,-7.454,0.0367
Built Different,Sidhu Moose Wala,2021-07-08,24,0,"[86442, 112875, 98612, 81170, 76280, 69893, 64700, 62378, 59293, 54195, 47655, 48999, 46794, 40782]",14,0.739,0.706,0.784,94.965,0.141,0.0,0.299,-3.461,0.0487
Bulutlarda,Ati242,2020-12-04,53,0,"[58896, 40371, 34584, 39567, 34381, 31078, 29396]",7,0.734,0.551,0.648,144.058,0.463,4.09e-05,0.11,-10.879,0.0974
Bum Bum Tam Tam,MC Fioti,2017-03-20,4,1,"[41373, 50752, 56685, 64154, 77232, 84950, 75742, 83686, 87881, 87685, 88484, 99564, 143666, 139028, 151461, 157326, 155015, 158630, 183527, 201336, 1026]",21,0.896,0.675,0.659,131.999,0.346,8.11e-06,0.262,-3.908,0.124
Bumpy Ride,Mohombi,2017-01-01,17,0,"[7830, 9869, 5521, 13027, 8356, 10266, 6874, 1012, 1033, 32922, 4376, 2918, 9907, 50199, 10942, 9318, 5893, 7712, 9318, 9247, 9277]",21,0.706,0.842,0.818,104.958,0.0476,0.0,0.134,-4.628,0.038
Burberry,Sidhu Moose Wala,2021-05-17,3,1,"[185164, 205976, 157615, 146157, 152140, 141016, 127338, 134036, 129165, 120684, 112350, 106617, 100918, 94243, 97597, 90469, 91373, 87198, 86384, 80912, 74972]",21,0.681,0.738,0.624,151.026,0.225,0.0,0.532,-4.726,0.287
Burn the House Down,AJR,2018-04-10,88,0,"[25545, 26395, 23717, 25922, 26343, 26641, 32467, 31713, 30928, 28918, 27684, 25301, 25064, 27894, 31256, 1668, 1245, 33405, 1832, 1412, 1396]",21,0.454,0.66,0.568,184.353,0.0364,0.0,0.181,-4.357,0.168
Burning Pile,Mother Mother,2021-02-06,59,0,"[2180, 2248, 2311, 2262, 2388, 2397, 2493, 2518, 2505, 1007, 2636, 1063, 2849, 187754, 1114, 2821, 193738, 198734, 2844, 1101, 1119]",21,0.516,0.755,0.165,140.099,0.0633,0.00103,0.107,-3.724,0.0383
Burning Up (Fire),BTS,2017-09-20,92,0,"[1132, 1060, 1136, 1103, 1008, 1009, 1050, 1113, 4152, 6600, 5424]",11,0.626,0.706,0.534,99.939,0.00225,0.0,0.122,-3.201,0.0596
Butter,BTS,2021-05-21,1,1,"[161742, 2524, 169698, 678690, 20387, 96655, 21465, 9489, 17519, 28071, 209770, 753286, 48781, 115894, 34726, 194387, 36855, 102091, 130390, 9444, 1917442]",21,0.759,0.459,0.695,109.997,0.00323,0.0,0.0788,-5.187,0.0948
Buttercup,Jack Stauber,2019-09-09,49,0,"[1578, 3536, 66971, 3805, 68362, 1691, 3662, 68693, 4034, 69757, 1753, 1774, 1654, 4042, 1669, 3883, 1838, 4382, 74846, 1928, 4247]",21,0.705,0.373,0.551,120.046,0.723,0.81,0.289,-9.066,0.0384
Buyaka,Guaynaa,2019-09-20,89,0,"[4096, 88898, 5294, 1834, 2806, 1350, 107313, 1404, 4506, 1048, 85353, 5155, 1387, 1082, 94097, 1052, 96373, 5466, 1508, 5250, 1558]",21,0.787,0.738,0.733,95.909,0.187,0.0,0.0968,-4.649,0.261
Buzina - Ao Vivo,Diego & Victor Hugo,2021-02-05,137,0,"[95766, 121327, 99737, 86628, 101067, 121083, 99144, 97276, 121598, 101935, 73993, 83060, 92697, 116912, 98775, 97722, 122024, 94160, 74187, 77627, 80174]",21,0.479,0.889,0.735,169.646,0.0992,0.0,0.356,-4.162,0.168
Buồn Thì Cứ Khóc Đi,Lynk Lee,2019-12-21,8,1,"[2591, 2447, 3453, 3462, 3346, 3347, 3702, 3142, 2903, 3234, 3003, 2363, 2711, 2522, 2193, 2137, 1667, 2130, 2102, 2166, 2455]",21,0.704,0.542,0.386,97.006,0.476,0.000196,0.141,-4.663,0.0307
By Your Side (feat. Tom Grennan),Calvin Harris,2021-06-04,10,1,"[35621, 411166, 192948, 1876, 3477, 6470, 13551, 79547, 3393, 2249, 22807, 5505, 24611, 51850, 54791, 2648, 3096, 2183, 7820, 12033, 1811]",21,0.733,0.96,0.811,124.01,0.0514,0.00199,0.287,-3.597,0.0295
Bésame (I Need You) (with TINI & Reik),R3HAB,2020-06-05,81,0,"[36982, 6962, 126936, 26583, 18812, 8577, 1988, 30513, 1652, 24032, 25285, 24249, 24265, 26911]",14,0.839,0.701,0.273,99.984,0.0165,0.00365,0.0513,-6.029,0.0944
Bí bí og blaka,Hafdís Huld,2020-01-01,39,0,"[1103, 1046, 1123, 1088, 1122, 1075, 1046, 1009, 1115, 1035, 1023, 1023, 1029, 1004, 1002, 1015, 1032, 1046, 1023, 1014, 1014]",21,0.602,0.0242,0.29,96.834,0.952,0.0,0.105,-16.589,0.0426
CAN'T SAY,Travis Scott,2018-08-03,15,0,"[79687, 1808, 1472, 5052, 43298, 30424, 16443, 57416, 10287, 2805, 3331, 30992, 18970, 173361, 1793125, 3865, 1695, 17218, 4281, 7297, 14582]",21,0.702,0.708,0.713,147.98,0.201,0.0,0.118,-5.366,0.0547
CASTLE OF GLASS,Linkin Park,2017-07-20,63,0,"[1355, 7363, 7185, 3870, 7910, 9287, 31354, 9717, 4697, 2789, 580327, 69744, 9332, 3884, 4447, 3254, 3094, 3094, 2158, 5011, 4819]",21,0.615,0.911,0.685,108.0,0.0686,0.00188,0.0908,-3.584,0.0278
CHEER UP,TWICE,2017-01-01,52,0,"[1774, 2406, 2338, 2261, 2267, 2182, 2073, 2249, 2025, 2444, 2165, 2228, 2186, 2103, 2078, 1970, 2002, 1900, 1840, 1837, 1956]",21,0.551,0.885,0.509,172.95,0.139,0.0,0.114,-1.489,0.124
CHICKEN TENDIES,Clinton Kane,2021-02-19,27,0,"[56516, 824317, 14269, 25750, 16522, 11829, 57312, 466741, 412628, 11026, 11898, 12009, 52176, 42455, 10722, 9775, 10106, 339179, 363956, 10245, 10707]",21,0.57,0.689,0.568,100.087,0.358,0.0,0.0819,-6.242,0.147
CLAP,SEVENTEEN,2017-11-07,71,0,"[13143, 5094, 6323, 2990, 1499, 2200, 12719, 3218, 5375, 6436, 3000, 1727, 1923, 6864, 5521, 3593, 12918, 3275, 2157, 5261, 7901]",21,0.722,0.918,0.831,100.024,0.141,0.0,0.409,-2.952,0.0607
COPYCAT,Billie Eilish,2018-11-18,123,0,"[195614, 226909, 235750, 4607, 241882, 208946, 183793, 195343, 207191, 238733, 241601, 240265, 241542, 1294, 1529, 217604, 1747, 234515, 1116, 1535, 1065]",21,0.679,0.388,0.234,124.909,0.353,9.25e-05,0.341,-10.977,0.0932
CROWN,TOMORROW X TOGETHER,2019-03-04,8,1,"[8186, 48027, 7695, 10234, 33216, 8308, 5138, 12027, 2262, 3820, 229989, 18827, 9853, 19096, 1417, 58406, 83968, 15810, 9756, 5064, 814613]",21,0.623,0.8,0.58,110.979,0.0497,0.0,0.0619,-5.819,0.0424
CRY FOR ME,TWICE,2020-12-18,9,1,"[8914, 42404, 25725, 26335, 128525, 15026, 2646, 18246, 18334, 18183, 13268, 10573, 15037, 16716, 18005, 10904, 2294, 22169, 30364, 36136, 8334]",21,0.702,0.692,0.419,144.896,0.0542,0.0,0.0877,-5.405,0.0539
Ca va aller,Djadja & Dinaz,2021-03-26,45,0,"[9980, 154516, 7319, 95369, 70281, 74039, 63383, 57426, 54214, 40093]",10,0.793,0.593,0.381,139.05,0.115,0.0,0.117,-7.417,0.207
Cabeça Voando,Os Barões Da Pisadinha,2019-12-25,58,0,"[117117, 108495, 72472, 90562, 80854, 80216, 72127, 69472, 79646, 89276, 79320, 77337, 75755, 70271, 88637, 83553, 91179, 88456, 82658, 95761, 82319]",21,0.658,0.833,0.963,172.024,0.385,1.17e-05,0.121,-6.493,0.044
Caile,Luar La L,2021-10-19,65,0,"[29130, 31213, 33767, 38554, 37089, 34134, 43209, 45624, 47171, 48545, 53279, 51382, 48083, 44326, 54245, 55256, 56047, 59989, 54863, 47773, 56386]",21,0.704,0.756,0.461,121.737,0.298,3.75e-06,0.0852,-4.948,0.448
Calaboose,Sidhu Moose Wala,2021-07-10,9,1,"[152477, 159745, 142025, 123113, 109966, 102010, 93230, 83757, 69596, 68402, 62189, 57145, 54478, 53638, 52405, 46911, 49164, 45933, 46150, 45047, 45095]",21,0.747,0.758,0.56,149.776,0.0568,0.0,0.331,-6.289,0.0742
Cali Pachanguero,Grupo Niche,2017-01-01,71,0,"[6616, 7053, 4255, 7761, 6174, 5413, 10238, 11567, 9606, 14239, 8693, 17377, 4357, 13712, 20039, 13081, 25383, 6062]",18,0.655,0.728,0.966,96.385,0.752,0.00188,0.609,-11.714,0.0321
Californication,Red Hot Chili Peppers,2017-01-01,18,0,"[3368, 3678, 3867, 3709, 3682, 3982, 3972, 4007, 14221, 4093, 3658, 4049, 4010, 3931, 3855, 3867, 3879, 1226, 4306, 2529, 2777]",21,0.592,0.767,0.328,96.483,0.0021,0.00165,0.127,-2.788,0.027
Call If You Need Me,Vance Joy,2018-02-16,78,0,"[1248, 26814, 45123, 33484, 17928, 5688, 249480, 29873, 28201, 29070, 23721, 26520, 26040]",13,0.748,0.573,0.463,110.204,0.879,0.00581,0.0989,-6.057,0.0332
Call Me Maybe,Carly Rae Jepsen,2017-01-01,79,0,"[2516, 1702, 1954, 174945, 2911, 1180, 1070, 4230, 2525, 1039, 1094, 1152, 1048, 1077, 1211, 1273, 1014, 1209, 1569, 1099, 1239]",21,0.783,0.58,0.66,120.021,0.0114,2.28e-06,0.108,-6.548,0.0408
Call On Me,Starley,2017-01-15,124,0,"[6672, 1354, 1686, 1537, 1966, 1631, 1618, 9226, 1352, 6122, 1421, 1473, 1476, 10389, 6866, 1470, 9974, 1426, 1577, 1503, 1582]",21,0.791,0.655,0.481,97.998,0.123,0.0,0.0839,-7.109,0.0417
Call Out My Name,The Weeknd,2018-03-30,1,1,"[26633, 3835, 4928, 31853, 141876, 136630, 26566, 73364, 3262, 1347, 10683, 56293, 23382, 10449, 24677, 7148, 48020, 151744, 15032, 5271, 57271]",21,0.461,0.593,0.175,134.17,0.17,0.0,0.307,-4.954,0.0356
Call You Mine (feat. Geologic Of The Blue Scholars),Jeff Bernat,2019-09-17,76,0,"[5944, 5943, 6176, 6186, 5939, 6882, 7721, 6535, 32453, 35483, 37277, 37882, 35965, 36696, 35955, 32140, 32920, 35336, 34319, 33117, 33341]",21,0.794,0.571,0.632,90.033,0.836,0.0174,0.0918,-6.436,0.0521
Calla Tú,Danna Paola,2021-01-14,22,0,"[141235, 2682, 4869, 213821, 17433, 2223, 4789, 182872, 18582, 1571, 134042, 15076, 1876, 144989, 15836, 15171, 140785, 127129, 13945, 159380, 15314]",21,0.784,0.631,0.274,99.973,0.0475,0.00792,0.142,-4.005,0.0322
Calling My Spirit,Kodak Black,2018-11-30,27,0,"[447348, 41985, 674535, 1306, 492458, 37033, 1097, 433527, 547802, 1224, 749169, 44604, 39821, 483971, 36243, 437585, 37222, 447265, 474487, 40571, 34235]",21,0.918,0.362,0.744,120.007,0.116,0.0,0.263,-9.943,0.0905
Caminando por la vida,Melendi,2018-09-19,138,0,"[25483, 32180, 32826, 34772, 35442, 32556, 33602, 34921, 35860, 34958, 33106, 34149, 34658, 38237, 33777, 34497, 34240, 36354, 38328, 42251, 35381]",21,0.695,0.958,0.711,108.054,0.0148,7.16e-06,0.154,-3.778,0.0827
Can I Get It,Adele,2021-11-18,4,1,"[10257, 20613, 132108, 3983, 205452, 29985, 1652, 63231, 3468, 72903, 64895, 20270, 19953, 4471, 18701, 5169, 26683, 3506, 75630, 133483, 36044]",21,0.703,0.68,0.536,97.985,0.0171,0.0,0.178,-6.118,0.0431
Can You Feel My Heart,Bring Me The Horizon,2021-01-03,15,0,"[1649, 2194, 2260, 2514, 2689, 1069, 5080, 17488, 2878, 3448, 1058, 1033, 22558, 1008, 1281, 6469, 1451, 1053, 6763, 1039, 1113]",21,0.15,0.859,0.354,170.527,0.00201,0.194,0.387,-2.827,0.0595
"Can You Hear - 劇集 ""白色強人"" 插曲",Kayee Tam,2019-06-29,11,0,"[3048, 2618, 2579, 4055, 6220, 4851, 7516, 6033, 8866, 6776, 9083, 7301, 7777, 7751, 6563, 7257, 9617, 7540, 9285, 7714, 9411]",21,0.488,0.327,0.13,139.253,0.619,0.0,0.18,-5.621,0.0303
Can't Stop,Red Hot Chili Peppers,2017-01-01,14,0,"[2191, 26960, 2459, 31129, 3046, 36574, 2917, 36279, 3045, 36307, 4270, 55495, 2922, 36462, 32871, 2464, 4339, 55890, 3082, 40916, 3055]",21,0.618,0.938,0.875,91.455,0.0179,0.0,0.167,-3.442,0.0456
Can't You See Me?,TOMORROW X TOGETHER,2020-05-18,39,0,"[42847, 11628, 26045, 15584, 2810, 1364, 6807, 18623, 1067, 5369, 5151, 15848, 6252, 8683, 1298, 24100, 12852, 43392, 3135, 2165, 1213]",21,0.59,0.818,0.664,139.925,0.0584,0.0,0.205,-2.988,0.0771
Canavar,No.1,2020-02-01,38,0,"[56031, 55359, 59121, 56603, 52866, 52357, 61470, 51285, 45274, 44639, 43002, 41409, 41670, 41885, 37777, 34884, 35001, 34420, 33474, 33270, 34077]",21,0.743,0.573,0.431,121.033,0.378,0.0,0.122,-9.666,0.328
Canopée,Polo & Pan,2017-07-08,150,0,"[21731, 18635, 20724, 19733, 18513, 19842, 20422, 16102, 16213, 16248, 19577, 18735, 19236, 19701, 16585, 16879, 15453, 16880, 16704, 16815, 17760]",21,0.704,0.692,0.369,96.005,0.0942,0.0109,0.0922,-6.558,0.0304
Cantares de Navidad,Billo's,2017-01-01,105,0,"[3379, 7585, 6919, 10356, 8511, 12282, 12124, 18487]",8,0.49,0.302,0.962,129.411,0.602,0.0,0.22,-16.394,0.0672
Caraluna,Bacilos,2017-01-01,38,0,"[3508, 2221, 1594, 1073, 53775, 4696, 3671, 1306, 26957, 4695, 4021, 4808, 4815, 4703, 4148, 1443, 4941, 4188, 1507, 5134, 4207]",21,0.759,0.773,0.895,102.789,0.175,0.0,0.1,-5.314,0.0672
Caribbean Rave,W&W,2017-01-01,70,0,"[9902, 7452, 6615, 6125, 6191, 6273, 6272, 5197, 5807, 5575, 6624, 6829, 7325, 6536, 5127, 6977, 7836, 8738, 8631, 10494, 10369]",21,0.603,0.903,0.67,127.944,0.0377,0.0,0.629,-1.539,0.0709
Carolina - En directo 2000,M-Clan,2018-10-16,183,0,"[26360, 26638, 27706, 25718, 29822, 31625, 32499, 31568, 31664, 31444, 33062, 38324, 45663]",13,0.649,0.9,0.86,123.978,0.146,0.0,0.694,-4.135,0.0306
Carrousel (feat. Indila),Amir,2021-08-13,169,0,"[37284, 39939, 33900, 34533, 37964, 40113, 35005, 35688, 35629, 35442, 39357]",11,0.722,0.388,0.604,122.004,0.366,0.0,0.0923,-8.569,0.0359
Carry Me Away,John Mayer,2019-09-06,47,0,"[32467, 6088, 8322, 20830, 534755, 7165, 904926, 10845, 40074, 10362, 269565, 10068, 42779, 386960, 242814, 31124, 22149]",17,0.677,0.713,0.744,119.997,0.0117,0.15,0.0952,-6.626,0.0288
Carry Me Home (feat. Jake Reese),KSHMR,2018-06-15,43,0,"[4515, 3444, 3059, 16700, 20758, 22337, 19400, 30556, 24347, 32002, 43173, 47777, 40706, 36606, 56072, 46911, 45449, 33033, 27945, 23559, 20662]",21,0.662,0.884,0.484,128.029,0.014,3.7e-05,0.087,-4.104,0.0599
Carry On,XXXTENTACION,2017-08-25,18,0,"[24308, 40545, 816923, 1355, 3961, 18457, 6944, 3027, 3686, 571560, 598155, 3711, 3224, 7655, 22269, 1137, 1362, 858955, 42090, 29074, 3579]",21,0.735,0.197,0.383,147.899,0.768,0.000276,0.296,-13.378,0.537
Casa mais feliz da rua - Ao vivo,João Gustavo e Murilo,2019-09-06,95,0,"[97862, 122413, 106715, 85752, 90151, 90556, 102841, 112450, 129771, 110167, 85389, 92148, 95493, 99452, 115743, 138492, 118402, 90841, 94610, 94226, 98188]",21,0.565,0.719,0.624,160.004,0.25,0.0,0.158,-8.41,0.0509
Castaways,The Backyardigans,2021-05-13,98,0,"[223256, 265579, 253846, 230058, 36076, 273526, 35108, 271295, 33780, 263270, 31963, 240675, 202985]",13,0.756,0.211,0.307,81.253,0.784,8.65e-06,0.11,-17.646,0.409
Cat & Dog,TOMORROW X TOGETHER,2019-03-04,47,0,"[7948, 33748, 6968, 9960, 1583, 5861, 37385, 8209, 28316, 6816, 10170, 1434, 1130, 8479, 6354, 26899, 4816, 26573, 7274, 21916, 6160]",21,0.843,0.794,0.319,160.005,0.0637,0.00023,0.104,-3.013,0.146
Celebration (Movie Edit) [feat. Toko Miura],RADWIMPS,2019-09-15,123,0,"[5803, 6486, 6294, 5910, 6003, 5776, 5923, 6961, 6887, 5908, 5697, 5402, 5335, 5041, 5652, 5585, 5669]",17,0.511,0.923,0.765,152.034,0.142,0.0,0.172,-2.554,0.0867
Celebrity,IU,2021-01-27,1,1,"[11851, 40357, 22868, 67334, 27723, 33394, 46972, 7723, 13233, 1408, 68644, 65175, 54666, 81363, 39154, 23062, 756243, 104197, 67392, 12239, 49506]",21,0.73,0.784,0.673,99.995,0.191,0.0,0.0956,-2.62,0.0691
Celebrity Killer (feat. Tion Wayne),Sidhu Moose Wala,2021-08-09,35,0,"[86807, 96297, 77387, 64191, 59752, 54607, 47789, 48708, 50074, 49028, 45997, 46273, 49089, 44943]",14,0.714,0.72,0.592,143.877,0.102,0.0,0.344,-4.722,0.136
Celoso,Lele Pons,2018-08-17,7,1,"[21977, 2193, 40204, 1597, 1452, 63861, 13861, 4237, 1648, 6466, 16643, 1897, 2270, 1512, 3149, 46416, 20797, 2554, 2326, 74073, 3396]",21,0.746,0.703,0.667,166.043,0.352,0.0,0.331,-4.179,0.107
Cennetten Cehenneme,Hidra,2019-02-22,29,0,"[54152, 47634, 44497, 43214, 40436, 36391, 34531, 31602, 28697, 25832, 26622, 25218, 23812, 23960, 30632, 29342, 27694, 28554, 27751, 26503, 27200]",21,0.746,0.699,0.466,141.02,0.00242,0.0,0.363,-9.243,0.0705
Centuries,Fall Out Boy,2017-02-03,132,0,"[1128, 1003, 1065, 1002, 1051, 1046, 1055, 7294, 7294, 7119, 8220, 7128, 6758, 2049, 2214, 2110, 2034, 1904, 1742, 1579, 1396]",21,0.393,0.858,0.56,176.042,0.00359,0.0,0.102,-2.868,0.0729
"Cerveja, Sal E Limão - Ao Vivo",Matheus & Kauan,2019-03-22,20,0,"[256796, 316360, 252499, 236769, 234628, 225090, 228707, 242535, 261357, 208515, 181174, 185354, 186684, 192322, 212173, 228289, 182646, 161506, 166275, 165833, 171610]",21,0.699,0.796,0.405,115.803,0.147,0.0,0.949,-4.852,0.048
Chal Bombay,DIVINE,2019-10-08,20,0,"[14427, 56251, 40106, 33540, 27787, 22881, 25851, 24973, 24987, 25202, 25998, 28247, 28744, 32794, 37967, 40183, 43048, 44453, 44689, 39968, 41094]",21,0.862,0.619,0.512,95.036,0.0434,0.0,0.117,-6.645,0.318
"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,2020-01-10,11,0,"[37123, 60740, 57932, 59061, 58304, 63667, 75361, 76329, 74814, 67510, 68587, 65009, 65180, 65511, 62738, 60629, 53545, 59573, 68484, 72520, 74027]",21,0.285,0.238,0.213,179.918,0.663,9.23e-06,0.0793,-9.623,0.0375
Champagne,Diljit Dosanjh,2021-08-22,134,0,"[46631, 48833, 46642, 44587, 42224, 41550, 49005, 48660, 47441, 49714, 50159, 49843, 52740, 51986, 51010, 49640, 49811, 51527, 51078, 52457, 55006]",21,0.757,0.588,0.344,84.968,0.252,0.0,0.0701,-6.383,0.12
Champion,Fall Out Boy,2017-06-23,51,0,"[2274, 210734, 44529, 8673, 3682, 6617, 14017, 6910, 5315, 1794, 2003, 544380, 9370, 1646, 4877, 2340, 2239, 1815, 34034, 1644, 58538]",21,0.31,0.905,0.309,187.796,0.000927,3.1e-05,0.431,-4.109,0.253
Chandelier,Sia,2017-01-01,77,0,"[2023, 3171, 3841, 31185, 7319, 3853, 2549, 1036, 4084, 4537, 4626, 4486, 30262, 5343, 32236, 4187, 8971, 2785, 4478, 4783, 1400]",21,0.399,0.787,0.572,117.089,0.0197,6.07e-05,0.0685,-2.88,0.0499
Chanel,Frank Ocean,2017-03-11,31,0,"[19558, 358670, 55390, 3034, 21390, 5822, 10141, 4817, 1827, 3226, 2157, 647435, 1218, 18424, 1248, 39283, 3498, 4583, 11456, 4034, 2891]",21,0.776,0.503,0.473,110.134,0.874,0.0,0.112,-5.732,0.237
Channel Orange,Hov1,2017-04-28,32,0,"[97615, 56372, 46616, 42488, 55705, 53323, 55676, 56248, 47042, 42633, 50245, 46790, 43590, 42785, 41214, 31225, 27421, 32829, 30539, 29538, 29979]",21,0.805,0.716,0.611,119.955,0.0419,0.0,0.0793,-6.582,0.0791
